id,name,email,phone,date_of_birth,nationality,type,kyc_status,risk_level,tax_id,registration_number,created_date
46311480-0328-4d58-9da7-5b86e3ccce96,Erin Wright,margaret61@example.net,865-646-3357x8611,1964-09-01,US,individual,verified,high,884-64-1005,,2022-12-30
1eb8f64b-62a4-4855-b10d-915c04edbebd,Lauren Baker,timothy54@example.net,(636)870-4147x8830,1988-01-07,US,individual,verified,medium,555-02-6210,,2024-04-25
e0cf8d40-0fd5-4978-a79c-a93ba1169a7e,Brian Dennis,markhenderson@example.com,4017219693,1949-03-06,US,individual,rejected,low,774-37-4053,,2024-02-26
6fd730da-3866-4c26-84c9-2e7857f1c0e1,Johnathan Saunders,susanmoore@example.net,794-838-0930x0009,1965-05-25,CA,individual,verified,low,At54932270,,2024-11-16
3e262206-71dc-4a9e-a0ac-e4de78804ef9,Leah Roberts,karenbell@example.net,285.860.5586,1970-12-16,CA,individual,verified,low,PT36537038,,2025-09-09
1da93a55-c0a6-416b-b769-af82d83692ca,Debra King,dawnrios@example.org,458-335-6436x00784,1985-09-24,US,individual,rejected,low,427-08-1252,,2025-06-13
7eded5bc-698d-44af-b0a0-9ed8a88591b4,Dustin Brown,rodriguezpatricia@example.net,786.699.1386x05069,1973-12-24,US,individual,verified,low,515-59-0996,,2025-07-29
390ae4a0-9586-41fa-924c-b1d16d0ce8bd,Amber Nichols,fbrewer@example.net,949-230-7026,1981-12-11,US,individual,verified,low,763-01-2799,,2025-04-28
79ad94f2-9ae5-4137-8766-a9fafcd5c948,Yvette Romero,qblair@example.net,610.932.0737x61893,1949-07-09,IN,individual,verified,medium,wg99276905,,2024-02-11
5fecf96e-6bb5-4a0f-8fca-8957b098adbf,Cheryl Murray,holtjeffrey@example.net,+1-202-625-6612x49932,1999-03-29,IN,individual,verified,low,UP55767857,,2023-04-26
cc5ed790-efab-4634-87e2-c2a3b87153ce,Green PLC,zbutler@example.net,(725)379-7758x41227,,US,corporate,verified,medium,233-28-9327,REG-985557,2025-11-18
4f948adb-43a3-4feb-b007-30d79d96ae58,Jessica Jones,sheena80@example.org,+1-575-549-9700x2832,1951-05-25,US,individual,verified,low,275-69-3098,,2025-12-27
e5a78324-04ac-4e8c-8d71-ffa4214d2054,Richard Jacobs,charlesfrazier@example.net,+1-519-681-9444x4016,1999-05-08,US,individual,verified,low,291-92-6134,,2023-09-02
c1931af4-e412-4c9d-ad05-ec72d401f13e,Jeffrey Jenkins,theresabrown@example.net,+1-249-395-3804x84206,1972-06-10,US,individual,rejected,medium,071-74-4226,,2024-08-26
6cad311e-66d9-4f07-a4ec-2e8154ed107a,Timothy Lewis,melissamartin@example.net,987-554-0542x0572,1958-01-02,US,individual,rejected,low,197-25-9086,,2021-12-21
b26ef9e4-9343-4bf0-9c9c-02325559692f,Kelly and Sons,bschwartz@example.com,819-899-7046x80868,,US,corporate,rejected,low,053-73-2967,REG-328132,2024-01-31
47af3af3-e7d2-46b0-8721-bce114898bc6,Mary Garcia,josephhicks@example.org,001-549-934-0857,1977-06-14,FR,individual,verified,low,ib55988423,,2024-12-30
926bf2f5-565c-4b9c-817d-e5f510292055,Sabrina Foster,icole@example.org,491-926-9960,1982-08-13,DE,individual,verified,high,UN74958395,,2025-04-06
33991886-4256-4860-9824-e8217b8e5916,Joseph Curtis,millerbrian@example.com,9747086777,1943-01-16,FR,individual,rejected,medium,ri27085081,,2025-03-26
7aec3363-5f9f-4cf5-8ae7-ef2fb60ee452,Ryan Howard,gillespieallen@example.org,+1-760-752-8160x629,1998-09-06,BR,individual,verified,medium,oI23595468,,2025-10-31
23e76a07-62a3-40fd-8848-ec6ef5e4e4dd,William Hudson,richard27@example.net,(755)839-6848,2006-12-31,IN,individual,verified,high,aO06515821,,2021-07-05
60160204-8c83-465b-9950-e45306e7d7f2,Michael Hill,gordonlindsay@example.com,593.722.3078x2364,1987-09-02,FR,individual,verified,low,PK72256001,,2024-06-27
0ce1f0d4-25b2-46d0-bbe2-abe4bbbea581,"Cannon, Lopez and Simpson",dakota13@example.net,873-328-4675x92591,,US,corporate,pending,medium,502-50-9930,REG-372799,2022-10-20
7ab98e42-222d-44b2-8857-dad686bcb5fd,Sharon Williams,merrittsusan@example.org,(413)641-2830,1981-06-11,CA,individual,verified,high,HG99736575,,2024-08-26
854c8fd0-bc8d-4534-9a11-454a141b836b,Angela Hart,robert09@example.com,930-311-6871x53251,1953-06-02,US,individual,rejected,medium,817-87-7612,,2021-06-15
ce02ac30-d6db-4234-8387-5d26a6cba797,James Young,megan81@example.org,(507)778-6588,1957-09-07,UK,individual,pending,low,cW86133507,,2021-06-27
fb70151f-074b-45c1-96d2-671fb9523a5c,Bradley Welch,plynch@example.com,(824)403-9421,1974-01-11,FR,individual,rejected,low,di15394862,,2021-03-25
bd83200e-439c-4ccb-8567-c695a2b2ed1f,Toni Wilson,hudsonjeanette@example.org,397.787.3589x825,1971-08-12,CA,individual,pending,medium,KP42470319,,2021-04-22
aa9dd75d-876e-4a2d-af83-bee28f24aca3,Kenneth Kelly,jennifervelez@example.com,001-647-764-0408,1949-01-27,US,individual,pending,medium,374-62-1401,,2023-11-27
3ec35a6f-42ac-4c88-9976-d49450784e9f,Natalie Anderson,larryturner@example.net,001-728-287-9034x17397,1969-07-01,CA,individual,pending,high,Ld81734961,,2022-04-26
f2748db0-b795-47c2-b68c-3c5db3b8edf4,Jason Smith,jenniferhardin@example.com,+1-632-641-9071x4756,1996-05-27,FR,individual,pending,low,qW23047188,,2021-12-16
3d4301d5-6575-4fa6-a4b0-f0e6036d8365,Steven Brown,tammy09@example.net,326.404.8021x6091,1948-12-11,UK,individual,verified,medium,cL97817519,,2022-09-15
d01186ae-e78f-4cff-b77f-69cc8213393c,Mr. Robert Morrison DDS,gibsonhannah@example.net,920-884-4177x919,1947-12-08,FR,individual,pending,low,td41859575,,2021-03-08
429959f9-df56-48e3-99e0-6dd8d749660f,Kendra Ellis,ihoward@example.net,7797721054,1996-04-10,IN,individual,verified,medium,qI30894908,,2021-05-23
a14ba560-6f74-44e0-906e-46ea12cb489b,David Ramirez,watsonsamuel@example.net,+1-272-456-4814x528,1972-10-01,BR,individual,verified,low,Nv38834534,,2025-07-31
18fe3676-2ed2-4096-8011-068b758ea639,Jonathan Petty,sadams@example.com,+1-468-601-0299x15499,1969-10-16,BR,individual,rejected,medium,ZC68594734,,2024-02-06
014d0eaa-61a7-460c-869c-922f0bbadf29,Veronica Ruiz,popenicole@example.org,715-673-9083x2784,1948-11-16,FR,individual,verified,medium,KV27843712,,2023-07-03
12bf90d8-d942-494e-9475-a85432b87711,Adams-Boyer,eberry@example.com,562.687.7517,,US,corporate,verified,low,709-50-4021,REG-633311,2026-01-23
7b649490-b279-4a91-ba52-1b4d5752e909,Nicholas Schroeder,tracycollins@example.org,(801)602-8893,1948-12-06,US,individual,verified,medium,854-77-8064,,2023-09-23
3658d758-2b96-4061-b393-9699f08a0a5e,Lisa Koch,raymondanderson@example.net,958.433.6361x7245,1973-07-13,CA,individual,verified,low,CJ00557818,,2022-08-22
4de913a0-9967-4bc0-bd87-8653d4895a03,Cathy Guerrero,wbullock@example.net,996.760.7113x4701,1953-12-18,DE,individual,rejected,high,lB02423906,,2022-10-12
06ee5e7a-a740-4533-8b09-01b5b0e2ca4a,Jeffery Leon,johnschristopher@example.org,001-329-594-2500x62190,1972-10-22,CA,individual,rejected,low,eX53454258,,2025-09-07
4338df95-76f9-4080-8125-dda6f2888970,Pierce-Taylor,dorothy04@example.net,(624)768-1110,,CA,corporate,verified,medium,wk76495717,REG-376200,2025-06-07
1a72facc-9eb2-4fe4-af53-e59dcda05409,James Olsen,nathan05@example.net,(270)698-4551,1970-02-24,US,individual,pending,high,456-16-5014,,2024-04-10
f8d268aa-d6dc-4711-bb3d-bb78927b45c7,Timothy Wolfe,heatherross@example.net,932-295-0637x846,1951-11-14,UK,individual,verified,low,nd44334623,,2025-04-07
f47d69fc-e6ba-4186-ac43-65de8c148fcd,Michelle Gray,wesley61@example.net,+1-820-564-8990x02528,1946-03-18,UK,individual,verified,medium,QZ67518425,,2025-10-17
e1b50dcd-fb5f-4520-b4d0-ae7d955720bf,Kyle Schneider,hubbardbrian@example.com,+1-900-319-0072x671,1949-10-15,US,individual,pending,low,719-49-2900,,2024-01-07
49f51bb1-19d2-4d70-a26b-cb6e8c3cac50,Joshua Lee,heather37@example.com,2343934289,1976-02-23,IN,individual,pending,low,MD63112028,,2021-07-14
07afc11c-baa4-408e-a142-95030c04cd19,Tamara Garcia,srodriguez@example.net,335.460.9459x9255,1989-11-26,IN,individual,verified,low,Yk88726269,,2025-01-18
eabd0b96-2a42-4e3e-a52c-5c775c1e3cc5,Lisa Sanders,molly71@example.net,225-845-1729,1977-10-07,US,individual,rejected,medium,483-03-4978,,2022-01-12
a97d18aa-c313-435f-87f3-e52864407ec0,William Richards,stephensonapril@example.org,+1-702-401-7666x893,1998-04-15,BR,individual,verified,medium,XO60500700,,2023-10-06
